ID,date,period,LAT,LON,ALT,TEMPC,HUMIDITY,WINDCHILLF,WINDSPEEDKMH,RAININ,SOLARRADIATION
GARMON005,2019-09-23,Peak,50.881346,4.712534,26,16.25,79.48333333333333,61.85999999999999,0.23725000000000004,0.0,46.438125000000014
GARMON005,2019-09-23,Slow,50.881346,4.712534,26,20.2,62.270833333333336,67.81041666666665,1.023958333333333,0.0,257.3247916666667
GARMON005,2019-09-24,Peak,50.881346,4.712534,26,15.6,81.65416666666667,59.80124999999994,0.32554166666666673,0.008574315458333336,23.816375000000004
GARMON005,2019-09-24,Slow,50.881346,4.712534,26,16.95,80.9375,62.35,0.8795833333333332,0.04569446875,90.51979166666666
GARMON005,2019-09-25,Peak,50.881346,4.712534,26,15.5,89.12916666666666,59.327500000000036,0.5043333333333334,0.003985258833333333,35.035791666666654
GARMON005,2019-09-25,Slow,50.881346,4.712534,26,17.1,78.0,62.86250000000001,1.9574999999999998,0.0,151.73812499999994
GARMON005,2019-09-26,Peak,50.881346,4.712534,26,15.4,91.5125,60.695416666666716,0.7831250000000001,0.008990497291666668,21.154374999999995
GARMON005,2019-09-26,Slow,50.881346,4.712534,26,19.8,83.89583333333333,66.57083333333334,1.7962500000000006,0.0,165.85999999999999
GARMON005,2019-09-27,Peak,50.881346,4.712534,26,14.6,84.0625,59.467499999999944,0.8120000000000002,0.0051968825,41.309166666666655
GARMON005,2019-09-27,Slow,50.881346,4.712534,26,19.5,61.1875,66.95625,2.5191666666666666,0.0,240.9635416666667
GARMON005,2019-09-28,Peak,50.881346,4.712534,26,14.3,86.65833333333333,58.20041666666665,0.9952499999999999,0.010947366083333333,36.038708333333325
GARMON005,2019-09-28,Slow,50.881346,4.712534,26,16.65,84.45833333333333,61.73958333333332,1.7256250000000002,0.06800436250000003,150.14458333333334
GARMON005,2019-09-29,Peak,50.881346,4.712534,26,15.2,84.40416666666667,59.820833333333354,2.5999999999999988,0.026883757083333345,18.995750000000005
GARMON005,2019-09-29,Slow,50.881346,4.712534,26,17.2,81.58333333333333,62.57499999999998,4.2489583333333325,0.0,97.36541666666665
GARMON005,2019-09-30,Peak,50.881346,4.712534,26,15.0,80.80416666666666,59.04583333333331,0.862041666666667,0.003372928333333333,28.281625000000012
GARMON005,2019-09-30,Slow,50.881346,4.712534,26,18.3,64.25,64.35833333333333,1.2097916666666666,0.0,220.99312500000008
GARMON005,2019-10-01,Peak,50.881346,4.712534,26,15.5,90.825,60.317083333333336,0.872125,0.029444085666666668,16.54725
GARMON005,2019-10-01,Slow,50.881346,4.712534,26,17.6,86.79166666666667,62.579166666666715,0.4858333333333335,0.010737087499999999,157.2020833333333
GARMON005,2019-10-02,Peak,50.881346,4.712534,26,10.5,86.30416666666666,51.18875000000004,0.19216666666666674,0.0074025333333333325,30.65275
GARMON005,2019-10-02,Slow,50.881346,4.712534,26,12.3,74.77083333333333,54.66041666666666,0.3775,0.0013048250000000001,182.26166666666666
GARMON005,2019-10-03,Peak,50.881346,4.712534,26,10.3,80.24166666666666,50.339583333333366,0.06987499999999999,0.0034624733333333334,32.37508333333333
GARMON005,2019-10-03,Slow,50.881346,4.712534,26,14.5,65.5,58.060416666666676,0.23520833333333332,0.0,158.78437499999998
GARMON005,2019-10-04,Peak,50.881346,4.712534,26,12.5,85.1125,53.686249999999994,0.5150416666666667,0.007179945416666666,24.622249999999994
GARMON005,2019-10-04,Slow,50.881346,4.712534,26,14.6,79.125,58.26666666666666,1.290416666666667,0.00824683125,103.26291666666667
GARMON005,2019-10-05,Peak,50.881346,4.712534,26,10.4,85.09583333333333,50.96083333333336,0.15754166666666675,0.0017551166666666667,23.04133333333333
GARMON005,2019-10-05,Slow,50.881346,4.712534,26,12.2,72.8125,54.01250000000001,0.6635416666666666,0.0,143.645625
GARMON005,2019-10-06,Peak,50.881346,4.712534,26,10.3,90.92916666666666,51.504166666666734,0.12433333333333327,0.013327969166666667,13.291708333333332
GARMON005,2019-10-06,Slow,50.881346,4.712534,26,14.6,91.04166666666667,57.83958333333333,0.5970833333333335,0.04458580458333333,108.33749999999998
GARMON005,2019-10-07,Peak,50.881346,4.712534,26,9.7,95.01694915254237,49.44830508474579,0.09237288135593219,0.0,13.504237288135597
GARMON005,2019-10-11,Peak,50.881346,4.712534,26,16.8,73.81481481481481,62.42592592592588,2.097685185185185,0.0,5.164351851851852
GARMON005,2019-10-11,Slow,50.881346,4.712534,26,16.5,74.28571428571429,61.414285714285704,3.246857142857143,0.0,98.98971428571429
GARMON005,2019-10-12,Peak,50.881346,4.712534,26,15.6,80.40833333333333,60.82000000000002,0.7917916666666667,0.0,38.997125
GARMON005,2019-10-12,Slow,50.881346,4.712534,26,19.3,66.47916666666667,67.19374999999998,2.572916666666667,0.0,202.45937500000002
GARMON005,2019-10-13,Peak,50.881346,4.712534,26,16.8,81.19583333333334,64.63791666666664,0.8075,0.0005466620833333333,33.924249999999994
GARMON005,2019-10-13,Slow,50.881346,4.712534,26,24.0,58.791666666666664,75.18541666666667,3.1789583333333327,0.0,246.89812500000002
GARMON005,2019-10-14,Peak,50.881346,4.712534,26,17.45,81.20416666666667,62.56083333333335,0.10541666666666664,0.0005986845833333333,31.17633333333333
GARMON005,2019-10-14,Slow,50.881346,4.712534,26,23.0,63.6875,72.24374999999999,1.1625,0.0,190.966875
GARMON005,2019-10-15,Peak,50.881346,4.712534,26,14.9,84.82083333333334,59.12374999999992,0.17712499999999992,0.0016314571250000002,15.572916666666673
GARMON005,2019-10-15,Slow,50.881346,4.712534,26,15.55,86.27083333333333,59.775000000000006,0.20583333333333328,0.0055561645833333345,82.923125
GARMON005,2019-10-16,Peak,50.881346,4.712534,26,13.1,91.49583333333334,55.199999999999996,1.1602916666666663,0.017526438333333335,15.679791666666668
GARMON005,2019-10-16,Slow,50.881346,4.712534,26,14.4,89.33333333333333,57.962500000000006,2.431041666666666,0.005556164583333333,79.455
GARMON005,2019-10-17,Peak,50.881346,4.712534,26,13.850000000000001,89.8125,56.66749999999998,0.41462500000000035,0.0005739520833333334,28.456583333333338
GARMON005,2019-10-17,Slow,50.881346,4.712534,26,15.3,81.35416666666667,59.84375,0.46625000000000005,0.0,107.59104166666668
GARMON005,2019-10-18,Peak,50.881346,4.712534,26,13.3,78.41666666666667,55.86250000000004,1.2661250000000004,0.0022567708333333337,19.946250000000006
GARMON005,2019-10-18,Slow,50.881346,4.712534,26,14.9,63.354166666666664,58.75416666666669,3.2922916666666655,0.0,193.38374999999994
GARMON005,2019-10-19,Peak,50.881346,4.712534,26,11.9,86.90833333333333,53.987500000000004,0.2355416666666668,0.002807291666666667,21.12025
GARMON005,2019-10-19,Slow,50.881346,4.712534,26,14.8,73.14583333333333,58.581250000000004,0.8318750000000005,0.0,129.15041666666664
GARMON005,2019-10-20,Peak,50.881346,4.712534,26,10.9,94.30833333333334,51.583749999999895,0.013583333333333333,0.012273091666666671,7.278666666666667
GARMON005,2019-10-20,Slow,50.881346,4.712534,26,11.649999999999999,91.3125,53.070833333333354,0.16187499999999996,0.008610242291666667,70.889375
GARMON005,2019-10-21,Peak,50.881346,4.712534,26,12.4,89.70416666666667,54.13583333333334,0.6074166666666663,0.002340625,17.27854166666667
GARMON005,2019-10-21,Slow,50.881346,4.712534,26,13.4,77.6875,56.154166666666676,1.5391666666666668,0.0,87.78062500000003
GARMON005,2019-10-22,Peak,50.881346,4.712534,26,12.2,88.9375,54.34791666666668,0.09791666666666664,0.0005661766666666667,20.210541666666664
GARMON005,2019-10-22,Slow,50.881346,4.712534,26,14.9,75.10416666666667,58.75000000000001,0.16125,0.0,105.94062500000003
GARMON005,2019-10-23,Peak,50.881346,4.712534,26,13.2,87.9375,55.88416666666661,0.17020833333333338,0.0,23.253583333333342
GARMON005,2019-10-23,Slow,50.881346,4.712534,26,17.4,74.0625,62.67500000000002,0.6402083333333333,0.0,140.349375
GARMON005,2019-10-24,Peak,50.881346,4.712534,26,15.149999999999999,80.09166666666667,59.467083333333335,0.8091666666666665,0.0,25.218916666666654
GARMON005,2019-10-24,Slow,50.881346,4.712534,26,20.1,61.770833333333336,67.77291666666667,3.5777083333333333,0.0,243.03687499999998
GARMON005,2019-10-25,Peak,50.881346,4.712534,26,14.7,82.2625,57.16124999999989,1.3975000000000002,0.0,24.500749999999993
GARMON005,2019-10-25,Slow,50.881346,4.712534,26,16.3,65.04166666666667,61.10416666666665,2.4393749999999996,0.0,195.86249999999995
GARMON005,2019-10-26,Peak,50.881346,4.712534,26,16.35,73.69583333333334,61.84166666666662,2.388333333333335,0.00229044125,20.657
GARMON005,2019-10-26,Slow,50.881346,4.712534,26,19.95,58.25,67.86458333333333,3.5887500000000006,0.0,150.16708333333332
GARMON005,2019-10-27,Peak,50.881346,4.712534,26,9.3,88.21491228070175,47.850877192982416,0.057280701754385946,0.006047794298245615,19.49864035087719
GARMON005,2019-10-27,Slow,50.881346,4.712534,26,11.6,69.58333333333333,52.90625000000003,0.024583333333333336,0.0,109.9677083333333
GARMON005,2019-10-28,Peak,50.881346,4.712534,26,8.0,86.42083333333333,44.27291666666669,0.003625,0.0,21.117916666666662
GARMON005,2019-10-28,Slow,50.881346,4.712534,26,13.0,58.958333333333336,55.50000000000002,0.32625,0.0,195.96062500000014
GARMON005,2019-10-29,Peak,50.881346,4.712534,26,7.4,81.4353448275862,45.70344827586207,0.1725431034482759,0.0,23.02228448275863
GARMON005,2019-10-29,Slow,50.881346,4.712534,26,12.0,61.083333333333336,53.38125,1.4941666666666673,0.0,189.66666666666666
GARMON005,2019-10-30,Peak,50.881346,4.712534,26,4.65,84.15,41.02666666666663,0.28774999999999995,0.0,19.280291666666674
GARMON005,2019-10-30,Slow,50.881346,4.712534,26,9.25,71.5,47.98333333333335,0.987291666666667,0.0,100.47125000000005
GARMON005,2019-10-31,Peak,50.881346,4.712534,26,4.4,84.82916666666667,39.52874999999999,0.063375,0.0,21.51216666666667
GARMON005,2019-10-31,Slow,50.881346,4.712534,26,9.9,65.4375,49.25208333333334,0.8366666666666668,0.0,190.8683333333332
GARMON005,2019-11-01,Peak,50.881346,4.712534,26,9.7,90.5875,49.81666666666661,0.36412499999999987,0.014708330791666667,7.233583333333332
GARMON005,2019-11-01,Slow,50.881346,4.712534,26,11.5,92.47916666666667,52.45208333333335,0.405,0.0029934208333333334,68.44020833333332
GARMON005,2019-11-02,Peak,50.881346,4.712534,26,13.6,82.80416666666666,56.36083333333328,1.9784583333333337,0.003999760416666667,13.122875
GARMON005,2019-11-02,Slow,50.881346,4.712534,26,14.7,71.54166666666667,57.48541666666668,3.0291666666666663,0.0,136.11458333333331
GARMON005,2019-11-03,Peak,50.881346,4.712534,26,10.5,92.1625,51.69666666666663,0.25679166666666675,0.011926780458333333,14.251916666666668
GARMON005,2019-11-03,Slow,50.881346,4.712534,26,13.2,91.02083333333333,55.37291666666666,0.014374999999999999,0.005952729375000001,83.79145833333334
GARMON005,2019-11-04,Peak,50.881346,4.712534,26,10.4,88.82916666666667,50.81624999999999,0.3847916666666667,0.006207720083333334,11.941041666666669
GARMON005,2019-11-04,Slow,50.881346,4.712534,26,13.2,80.0,55.27916666666669,0.6960416666666664,0.0,109.39895833333334
GARMON005,2019-11-05,Peak,50.881346,4.712534,26,9.2,89.8875,48.751666666666736,0.08762499999999997,0.0,15.035166666666667
GARMON005,2019-11-05,Slow,50.881346,4.712534,26,10.6,83.45833333333333,51.18749999999999,0.12312499999999997,0.0,68.28625000000001
GARMON005,2019-11-06,Peak,50.881346,4.712534,26,8.9,93.075,47.94708333333332,0.011666666666666667,0.003479531333333334,9.454416666666665
GARMON005,2019-11-06,Slow,50.881346,4.712534,26,10.4,85.66666666666667,50.71875,0.006875,0.0,81.48312499999999
GARMON005,2019-11-07,Peak,50.881346,4.712534,26,7.8,89.8875,45.6508333333333,0.42625000000000024,0.010088081249999999,6.093583333333333
GARMON005,2019-11-07,Slow,50.881346,4.712534,26,10.2,83.33333333333333,50.02708333333333,1.90625,0.0029166666666666664,127.41854166666668
GARMON005,2019-11-08,Peak,50.881346,4.712534,26,4.35,90.7625,41.037916666666696,0.022791666666666658,7.675458333333333e-05,17.64758333333333
GARMON005,2019-11-08,Slow,50.881346,4.712534,26,10.2,73.8125,50.56666666666666,0.0625,0.0,212.37520833333338
GARMON005,2019-11-09,Peak,50.881346,4.712534,26,5.8,90.24583333333334,41.85874999999998,0.32429166666666676,0.0010745612500000002,13.719750000000001
GARMON005,2019-11-09,Slow,50.881346,4.712534,26,8.6,75.39583333333333,47.29583333333334,0.9435416666666666,0.0,133.56979166666662
GARMON005,2019-11-10,Peak,50.881346,4.712534,26,2.6,93.02916666666667,36.79791666666664,0.012333333333333333,0.0005833334166666667,15.568666666666665
GARMON005,2019-11-10,Slow,50.881346,4.712534,26,8.95,67.375,48.7875,0.19416666666666668,0.0,175.02249999999992
GARMON005,2019-11-11,Peak,50.881346,4.712534,26,6.1,89.45833333333333,42.34124999999998,0.7560416666666673,0.0005492200833333333,11.58483333333333
GARMON005,2019-11-11,Slow,50.881346,4.712534,26,6.65,87.75,44.1875,2.2658333333333327,0.022237452083333335,34.671041666666675
GARMON005,2019-11-12,Peak,50.881346,4.712534,26,5.2,85.73333333333333,41.41041666666668,0.9080416666666667,0.000537280875,14.86324999999999
GARMON005,2019-11-12,Slow,50.881346,4.712534,26,7.2,78.45833333333333,44.375,1.8006250000000001,0.0,114.03854166666667
GARMON005,2019-11-13,Peak,50.881346,4.712534,26,6.1,90.575,43.45708333333336,0.3452083333333334,0.00401766625,23.81008333333332
GARMON005,2019-11-13,Slow,50.881346,4.712534,26,8.6,85.97916666666667,47.43541666666666,0.4862500000000001,0.0,101.54812500000001
GARMON005,2019-11-14,Peak,50.881346,4.712534,26,5.9,85.72083333333333,42.55500000000002,0.6210416666666667,0.0,16.931958333333338
GARMON005,2019-11-14,Slow,50.881346,4.712534,26,7.0,79.85416666666667,44.49583333333334,0.9977083333333332,0.0,89.7833333333333
GARMON005,2019-11-15,Peak,50.881346,4.712534,26,3.5,88.2875,39.15375000000001,0.1995833333333334,0.0,12.192083333333336
GARMON005,2019-11-15,Slow,50.881346,4.712534,26,5.0,83.125,40.88125000000001,0.5168750000000001,0.0,63.57645833333334
GARMON005,2019-11-16,Peak,50.881346,4.712534,26,4.199999999999999,84.86666666666666,39.62666666666659,0.03379166666666665,0.0,15.398083333333334
GARMON005,2019-11-16,Slow,50.881346,4.712534,26,6.7,77.0625,43.964583333333344,0.3445833333333334,0.0,114.72312500000002
GARMON005,2019-11-17,Peak,50.881346,4.712534,26,4.6,89.47916666666667,38.842500000000015,0.015250000000000005,0.0,10.178208333333334
GARMON005,2019-11-17,Slow,50.881346,4.712534,26,7.5,75.3125,45.22708333333335,0.021666666666666667,0.0,92.39854166666669
GARMON005,2019-11-18,Peak,50.881346,4.712534,26,4.9,92.85,41.94666666666674,0.09124999999999993,0.007548065708333337,2.019625
GARMON005,2019-11-18,Slow,50.881346,4.712534,26,5.6,91.33333333333333,42.11666666666668,0.08416666666666665,0.008111383333333335,18.06416666666667
GARMON005,2019-11-19,Peak,50.881346,4.712534,26,3.8,88.80833333333334,38.31458333333335,0.08512499999999998,0.0,12.474166666666667
GARMON005,2019-11-19,Slow,50.881346,4.712534,26,7.95,71.72916666666667,45.93333333333333,0.3643750000000001,0.0,99.51625000000001
GARMON005,2019-11-20,Peak,50.881346,4.712534,26,0.5,89.1,33.84458333333335,0.07183333333333333,0.0005671295833333333,12.002583333333332
GARMON005,2019-11-20,Slow,50.881346,4.712534,26,5.7,73.89583333333333,42.345833333333324,0.3322916666666667,0.0,95.76124999999996
GARMON005,2019-11-21,Peak,50.881346,4.712534,26,1.4,91.27083333333333,34.950833333333335,0.027791666666666645,0.0,11.1815
GARMON005,2019-11-21,Slow,50.881346,4.712534,26,4.1,84.58333333333333,39.510416666666664,0.13583333333333336,0.0,79.85083333333334
GARMON005,2019-11-22,Peak,50.881346,4.712534,26,6.8,85.18333333333334,44.787500000000044,0.3435416666666669,0.0,12.511749999999997
GARMON005,2019-11-22,Slow,50.881346,4.712534,26,10.649999999999999,73.29166666666667,51.23749999999999,1.1883333333333337,0.0,97.10729166666668
GARMON005,2019-11-23,Peak,50.881346,4.712534,26,6.4,86.07563025210084,43.32857142857143,0.09974789915966377,0.0,4.838025210084033
GARMON005,2019-11-23,Slow,50.881346,4.712534,26,8.350000000000001,79.6875,46.4,0.19291666666666665,0.0,49.218958333333326
GARMON005,2019-11-24,Peak,50.881346,4.712534,26,6.7,92.75416666666666,43.002500000000005,0.022708333333333313,0.0,10.939166666666667
GARMON005,2019-11-24,Slow,50.881346,4.712534,26,9.45,88.75,49.21666666666667,0.07916666666666665,0.0,78.65354166666668
GARMON005,2019-11-25,Peak,50.881346,4.712534,26,8.2,89.27083333333333,45.758749999999964,0.10024999999999994,0.0,12.278124999999996
GARMON005,2019-11-25,Slow,50.881346,4.712534,26,11.649999999999999,76.60416666666667,52.97916666666665,1.0070833333333333,0.0,88.22937500000002
GARMON005,2019-11-26,Peak,50.881346,4.712534,26,10.7,90.29166666666667,51.14666666666672,0.5100416666666666,0.0005432504166666667,4.735708333333334
GARMON005,2019-11-26,Slow,50.881346,4.712534,26,12.4,79.875,54.3125,1.950208333333333,0.0,54.339375
GARMON005,2019-11-27,Peak,50.881346,4.712534,26,10.9,87.32083333333334,51.720833333333346,2.3416250000000005,0.012875977124999998,7.859291666666665
GARMON005,2019-11-27,Slow,50.881346,4.712534,26,11.3,84.6875,52.495833333333316,2.3858333333333333,0.008442981666666667,46.39916666666665
GARMON005,2019-11-28,Peak,50.881346,4.712534,26,9.9,89.4875,49.79250000000003,2.153166666666667,0.008401192458333337,5.673333333333332
GARMON005,2019-11-28,Slow,50.881346,4.712534,26,10.8,87.72916666666667,51.34374999999999,2.6802083333333333,0.025196760833333335,34.284791666666656
GARMON005,2019-11-29,Peak,50.881346,4.712534,26,6.35,89.05416666666666,43.595,0.011541666666666667,0.005558722583333333,9.112375000000002
GARMON005,2019-11-29,Slow,50.881346,4.712534,26,8.25,78.79166666666667,46.75833333333332,0.08958333333333333,0.0,70.32812500000001
GARMON005,2019-11-30,Peak,50.881346,4.712534,26,2.3,93.57916666666667,36.04166666666665,0.01079166666666667,0.0,8.547541666666666
GARMON005,2019-11-30,Slow,50.881346,4.712534,26,6.4,81.16666666666667,43.09583333333333,0.1175,0.0,46.33687499999999
GARMON005,2019-12-01,Peak,50.881346,4.712534,26,1.8,87.80416666666666,35.325833333333314,0.30020833333333324,0.0005833333333333334,6.475083333333333
GARMON005,2019-12-01,Slow,50.881346,4.712534,26,4.1,76.125,39.13541666666668,0.5922916666666667,0.0,42.521249999999995
GARMON005,2019-12-02,Peak,50.881346,4.712534,26,2.9,93.19166666666666,37.57166666666672,0.010750000000000001,0.0,16.73220833333334
GARMON005,2019-12-02,Slow,50.881346,4.712534,26,7.2,85.5625,44.46666666666669,0.030833333333333334,0.0,74.62145833333331
GARMON005,2019-12-03,Peak,50.881346,4.712534,26,2.2,95.9125,36.697916666666664,0.005208333333333334,0.0,22.573083333333326
GARMON005,2019-12-03,Slow,50.881346,4.712534,26,6.15,86.66666666666667,42.43125,0.028125,0.0,59.55291666666667
GARMON005,2019-12-04,Peak,50.881346,4.712534,26,0.25,95.37916666666666,33.558749999999996,0.016166666666666666,0.0,12.482583333333334
GARMON005,2019-12-04,Slow,50.881346,4.712534,26,4.8,82.33333333333333,41.02708333333333,0.023125000000000003,0.0,49.54375000000001
GARMON005,2019-12-05,Peak,50.881346,4.712534,26,0.4,93.9375,33.106249999999974,0.4346250000000001,0.0,12.123124999999991
GARMON005,2019-12-05,Slow,50.881346,4.712534,26,3.6500000000000004,90.16666666666667,37.856249999999996,0.49812499999999993,0.0028399125,63.8675
GARMON005,2019-12-06,Peak,50.881346,4.712534,26,4.35,91.1625,41.361666666666686,2.4143749999999997,0.007287403375000002,5.918916666666667
GARMON005,2019-12-06,Slow,50.881346,4.712534,26,5.8,94.27083333333333,42.099999999999994,2.6306249999999998,0.01712901875,19.74958333333333
GARMON005,2019-12-07,Peak,50.881346,4.712534,26,9.5,83.54583333333333,49.04541666666666,0.714875,0.0,6.374750000000002
GARMON005,2019-12-07,Slow,50.881346,4.712534,26,10.3,76.875,50.54166666666669,0.6997916666666666,0.0,58.16166666666666
GARMON005,2019-12-08,Peak,50.881346,4.712534,26,9.8,83.83333333333333,48.56583333333334,3.069958333333334,0.015439325916666668,2.7027916666666667
GARMON005,2019-12-08,Slow,50.881346,4.712534,26,11.2,80.97916666666667,52.07500000000002,2.9491666666666663,0.0,62.56749999999999
GARMON005,2019-12-09,Peak,50.881346,4.712534,26,7.1,84.875,43.92916666666672,1.8974583333333324,0.014183359083333336,5.076291666666668
GARMON005,2019-12-09,Slow,50.881346,4.712534,26,7.3,90.60416666666667,44.52916666666667,3.1810416666666668,0.028053752291666668,33.536875
GARMON005,2019-12-10,Peak,50.881346,4.712534,26,5.2,80.64583333333333,40.86625000000002,1.9817916666666666,0.0,9.45695833333334
GARMON005,2019-12-10,Slow,50.881346,4.712534,26,6.4,72.08333333333333,42.92291666666667,2.5402083333333327,0.0,57.48020833333334
GARMON005,2019-12-11,Peak,50.881346,4.712534,26,5.8,90.7125,42.790416666666644,0.7469166666666675,0.005589424166666666,4.622416666666666
GARMON005,2019-12-11,Slow,50.881346,4.712534,26,6.5,91.5625,43.606249999999996,0.30145833333333333,0.0,45.89541666666668
GARMON005,2019-12-12,Peak,50.881346,4.712534,26,5.1,87.32217573221757,40.046861924686205,1.9805857740585782,0.003118990334728033,6.573598326359832
GARMON005,2019-12-12,Slow,50.881346,4.712534,26,5.7,78.95833333333333,41.40416666666666,3.635833333333333,0.0,66.765
GARMON005,2019-12-13,Peak,50.881346,4.712534,26,6.15,89.33333333333333,42.55791666666665,1.4180000000000001,0.005013768125000001,1.8191666666666666
GARMON005,2019-12-13,Slow,50.881346,4.712534,26,6.4,94.04166666666667,43.65416666666667,1.3887499999999997,0.03458339645833334,20.05375
GARMON005,2019-12-14,Peak,50.881346,4.712534,26,6.85,81.30833333333334,43.782916666666694,2.444833333333333,0.006188962958333334,7.09975
GARMON005,2019-12-14,Slow,50.881346,4.712534,26,8.05,80.29166666666667,45.625,3.243750000000001,0.008268154166666666,52.18291666666665
GARMON005,2019-12-15,Peak,50.881346,4.712534,26,7.5,81.84166666666667,45.925000000000004,1.4891666666666667,0.0062017553750000004,7.320125000000001
GARMON005,2019-12-15,Slow,50.881346,4.712534,26,9.3,68.33333333333333,48.5875,2.4689583333333336,0.0,65.70312500000001
GARMON005,2019-12-16,Peak,50.881346,4.712534,26,8.2,90.92083333333333,46.596666666666614,0.2205833333333334,0.0005679824999999999,5.3222916666666675
GARMON005,2019-12-16,Slow,50.881346,4.712534,26,9.4,90.625,48.86666666666667,0.2787500000000001,0.0026864043749999997,30.636458333333337
GARMON005,2019-12-17,Peak,50.881346,4.712534,26,11.6,82.00833333333334,51.99916666666668,0.595541666666667,0.0027682750416666664,9.222041666666676
GARMON005,2019-12-17,Slow,50.881346,4.712534,26,16.0,62.3125,60.63333333333335,2.388125,0.0,66.07687499999999
GARMON005,2019-12-18,Peak,50.881346,4.712534,26,7.9,88.65416666666667,46.33791666666662,0.35762499999999986,0.0,12.120625000000002
GARMON005,2019-12-18,Slow,50.881346,4.712534,26,9.55,78.75,48.974999999999994,0.508125,0.0,68.85875
GARMON005,2019-12-19,Peak,50.881346,4.712534,26,12.25,79.32916666666667,53.53291666666667,0.6597083333333335,0.0,8.476999999999997
GARMON005,2019-12-19,Slow,50.881346,4.712534,26,14.649999999999999,70.72916666666667,58.27291666666667,1.2672916666666667,0.0,61.773125000000014
GARMON005,2019-12-20,Peak,50.881346,4.712534,26,12.0,75.15,52.46874999999996,2.150166666666666,0.0015035328333333337,5.389666666666664
GARMON005,2019-12-20,Slow,50.881346,4.712534,26,12.850000000000001,80.83333333333333,55.11250000000002,2.4445833333333327,0.0013815791666666668,55.479583333333345
GARMON005,2019-12-21,Peak,50.881346,4.712534,26,8.0,84.05833333333334,46.42249999999997,1.1400833333333336,0.002252315,6.122666666666666
GARMON005,2019-12-21,Slow,50.881346,4.712534,26,8.75,79.875,47.710416666666674,2.5281250000000006,0.0,51.186874999999986
GARMON005,2019-12-22,Peak,50.881346,4.712534,26,8.4,90.65833333333333,47.02666666666664,0.9055833333333329,0.012427385916666667,7.877125000000002
GARMON005,2019-12-22,Slow,50.881346,4.712534,26,9.5,91.875,48.527083333333344,2.4945833333333334,0.04114890250000001,23.148124999999997
GARMON005,2019-12-23,Peak,50.881346,4.712534,26,8.0,86.25416666666666,46.542500000000004,0.7368750000000005,0.0025004883333333335,5.802333333333333
GARMON005,2019-12-23,Slow,50.881346,4.712534,26,9.7,81.10416666666667,48.74583333333334,3.294374999999999,0.0016118420833333336,55.42041666666666
GARMON005,2019-12-24,Peak,50.881346,4.712534,26,9.7,85.85,48.1395833333333,1.7234583333333338,0.0011419345833333333,7.930791666666668
GARMON005,2019-12-24,Slow,50.881346,4.712534,26,11.6,76.16666666666667,52.74375,4.198541666666666,0.0027631583333333335,63.30479166666667
GARMON005,2019-12-25,Peak,50.881346,4.712534,26,7.6,86.36666666666666,45.3191666666667,0.5740000000000004,0.0005833333333333334,7.4564166666666685
GARMON005,2019-12-25,Slow,50.881346,4.712534,26,8.4,81.20833333333333,47.08958333333334,0.3870833333333332,0.0,55.468333333333355
GARMON005,2019-12-26,Peak,50.881346,4.712534,26,3.8,92.58333333333333,39.469999999999985,0.20541666666666678,0.0033814574999999993,13.521416666666672
GARMON005,2019-12-26,Slow,50.881346,4.712534,26,5.7,84.1875,42.04791666666666,0.1902083333333333,0.0,42.945624999999986
GARMON005,2019-12-27,Peak,50.881346,4.712534,26,6.8,91.9375,43.986249999999934,0.05141666666666667,0.0068430770833333345,17.225416666666646
GARMON005,2019-12-27,Slow,50.881346,4.712534,26,6.5,92.6875,43.9354166666667,0.09479166666666665,0.0,39.71812499999999
GARMON005,2019-12-28,Peak,50.881346,4.712534,26,2.7,92.40416666666667,37.18624999999998,0.014374999999999999,0.0,18.821416666666675
GARMON005,2019-12-28,Slow,50.881346,4.712534,26,5.8,81.35416666666667,42.322916666666664,0.12374999999999999,0.0,83.481875
GARMON005,2019-12-29,Peak,50.881346,4.712534,26,1.35,85.22083333333333,35.022083333333335,0.006583333333333333,0.0,10.963750000000003
GARMON005,2019-12-29,Slow,50.881346,4.712534,26,5.75,66.22916666666667,41.46874999999999,0.011666666666666667,0.0,79.63145833333333
GARMON005,2019-12-30,Peak,50.881346,4.712534,26,4.2,56.475,39.68541666666668,0.11395833333333334,0.0,4.605458333333333
GARMON005,2019-12-30,Slow,50.881346,4.712534,26,8.7,41.666666666666664,47.26666666666667,0.5422916666666667,0.0,37.33541666666666
GARMON005,2019-12-31,Peak,50.881346,4.712534,26,3.5,82.1875,38.39166666666668,0.1267916666666667,0.0,3.5334583333333334
GARMON005,2019-12-31,Slow,50.881346,4.712534,26,5.0,87.75,41.36874999999999,0.017708333333333333,0.0,48.862291666666664
GARMON005,2020-01-01,Peak,50.881346,4.712534,26,1.8,96.9625,34.894583333333316,0.013500000000000002,0.0,5.283166666666668
GARMON005,2020-01-01,Slow,50.881346,4.712534,26,1.7,95.1875,35.13125,0.007916666666666667,0.0,57.03333333333336
GARMON005,2020-01-02,Peak,50.881346,4.712534,26,2.9,92.2125,39.832083333333344,0.37154166666666677,0.0,4.577083333333334
GARMON005,2020-01-02,Slow,50.881346,4.712534,26,5.7,87.5,42.0875,0.5733333333333331,0.0,48.066666666666656
GARMON005,2020-01-03,Peak,50.881346,4.712534,26,9.1,89.875,47.140000000000015,1.2054999999999985,0.0025235137916666665,3.5743333333333336
